STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,nrg_bal,Energy balance,siec,Standard international energy product classification (SIEC),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0350-0370,Manufactured gases,KTOE,Thousand tonnes of oil equivalent,XK,Kosovo*,2016,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0350-0370,Manufactured gases,KTOE,Thousand tonnes of oil equivalent,XK,Kosovo*,2017,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0350-0370,Manufactured gases,KTOE,Thousand tonnes of oil equivalent,XK,Kosovo*,2018,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0350-0370,Manufactured gases,KTOE,Thousand tonnes of oil equivalent,XK,Kosovo*,2019,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0350-0370,Manufactured gases,KTOE,Thousand tonnes of oil equivalent,XK,Kosovo*,2020,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0350-0370,Manufactured gases,KTOE,Thousand tonnes of oil equivalent,XK,Kosovo*,2021,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0350-0370,Manufactured gases,KTOE,Thousand tonnes of oil equivalent,XK,Kosovo*,2022,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0350-0370,Manufactured gases,KTOE,Thousand tonnes of oil equivalent,XK,Kosovo*,2023,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,AL,Albania,2013,,199.742,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,AL,Albania,2014,,263.715,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,AL,Albania,2015,,120.292,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,AL,Albania,2016,,-3.611,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,AL,Albania,2017,,250.613,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,AL,Albania,2018,,-78.530,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,AL,Albania,2019,,206.882,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,AL,Albania,2020,,195.667,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,AL,Albania,2021,,-47.120,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,AL,Albania,2022,,79.192,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,AL,Albania,2023,,-79.090,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2013,,625.147,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2014,,797.483,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2015,,865.135,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2016,,615.587,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2017,,562.847,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2018,,769.287,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2019,,269.010,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2020,,188.806,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2021,,648.595,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2022,,748.481,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2023,,-6.160,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2024,,-582.961,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2014,,-243.852,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2015,,-183.577,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2016,,-323.044,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2017,,-158.298,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2018,,-396.045,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2019,,-321.582,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2020,,-348.323,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2021,,-408.856,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2022,,-260.361,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2023,,-363.801,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BE,Belgium,2013,,828.891,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BE,Belgium,2014,,1513.586,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BE,Belgium,2015,,1805.589,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BE,Belgium,2016,,531.642,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BE,Belgium,2017,,517.764,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BE,Belgium,2018,,1489.897,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BE,Belgium,2019,,-159.467,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BE,Belgium,2020,,-28.624,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BE,Belgium,2021,,-677.257,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BE,Belgium,2022,,-647.248,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BE,Belgium,2023,,140.868,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BE,Belgium,2024,,889.200,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BG,Bulgaria,2013,,-531.470,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BG,Bulgaria,2014,,-812.984,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BG,Bulgaria,2015,,-909.286,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BG,Bulgaria,2016,,-547.893,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BG,Bulgaria,2017,,-471.227,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BG,Bulgaria,2018,,-671.309,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BG,Bulgaria,2019,,-499.586,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BG,Bulgaria,2020,,-293.044,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BG,Bulgaria,2021,,-754.799,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BG,Bulgaria,2022,,-1048.549,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BG,Bulgaria,2023,,-286.628,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,BG,Bulgaria,2024,,-84.844,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,CY,Cyprus,2013,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,CY,Cyprus,2014,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,CY,Cyprus,2015,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,CY,Cyprus,2016,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,CY,Cyprus,2017,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,CY,Cyprus,2018,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,CY,Cyprus,2019,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,CY,Cyprus,2020,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,CY,Cyprus,2021,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,CY,Cyprus,2022,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,CY,Cyprus,2023,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,CY,Cyprus,2024,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,CZ,Czechia,2013,,-1452.021,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,CZ,Czechia,2014,,-1401.548,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,CZ,Czechia,2015,,-1076.096,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,CZ,Czechia,2016,,-943.594,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,CZ,Czechia,2017,,-1120.975,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,CZ,Czechia,2018,,-1195.795,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,CZ,Czechia,2019,,-1126.105,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,CZ,Czechia,2020,,-872.989,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,CZ,Czechia,2021,,-952.301,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,CZ,Czechia,2022,,-1163.271,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,CZ,Czechia,2023,,-789.645,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,CZ,Czechia,2024,,-572.608,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2013,,-2768.100,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2014,,-2913.586,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2015,,-4151.505,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2016,,-4344.368,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2017,,-4510.662,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2018,,-4190.542,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2019,,-2808.856,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2020,,-1636.199,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2021,,-1597.163,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2022,,-2343.594,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2023,,793.207,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2024,,2258.727,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2013,,93.035,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2014,,245.486,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2015,,508.303,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2016,,434.832,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2017,,392.323,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2018,,449.213,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2019,,499.644,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2020,,591.795,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,E7000,Electricity,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2021,,418.645,,,,,
